Form Submitted,Name of Market,County,GPS Latitude,GPS Longitude,GPS Accuracy,Market Locations:  Distance to nearest Urban Centre (Km)
2015/05/07 4:41:57 PM,Solai Market,Baringo,-0.0041,35.7548,12,
2015/05/13 3:33:36 PM,Mogotio Market,Baringo,-0.0228,35.9629,9,
2015/05/14 1:40:48 PM,Radad Market,Baringo,0.2980,35.9233,11,20
2015/05/14 4:12:49 PM,Tugumoi Livestock Market,Baringo,0.1586,35.6368,13,
2015/05/14 6:41:16 PM,Marigat Market,Baringo,0.4702,35.9796,6,0
2015/05/16 1:15:18 PM,Kabarnet Market,Baringo,0.4927,35.7410,6,0
2015/05/19 10:16:12 AM,Kipsaraman Market,Baringo,0.7321,35.8315,6,
2015/05/19 12:14:17 PM,Kabartonjo Market,Baringo,0.6306,35.7952,8,15
2015/05/20 11:48:00 AM,Tenges Market,Baringo,0.3126,35.8016,8,24
2015/05/21 3:57:01 PM,Ravine  Vegetables Market,Baringo,0.0530,35.7243,9,75
2015/05/22 3:31:31 PM,Salawa Livestock Market,Baringo,0.4938,35.6569,6,
2015/05/25 12:26:06 PM,Emining Market,Baringo,0.1383,35.8849,14,30
2015/05/25 12:34:50 PM,Kabel Market,Baringo,0.3087,36.2293,14,25
2015/05/25 1:36:30 PM,Emining Market,Baringo,0.1421,35.8874,14,
2015/05/25 5:02:46 PM,Mochongoi Sale Yard,Baringo,0.3010,36.2167,13,38
2015/05/25 5:15:54 PM,Mumberes Proposed Market,Baringo,-0.0048,35.5668,5,
2015/05/26 10:15:07 AM,Kaptara Livestock Market,Baringo,0.5485,35.6466,13,45
2015/05/26 10:49:18 AM,Kaptara Market,Baringo,0.5495,35.6486,5,45
2015/05/27 11:27:47 AM,Barwessa Livestock Market,Baringo,0.7009,35.6991,8,50
2015/05/27 11:47:59 AM,Barwessa Market,Baringo,0.7008,35.6992,11,50
2015/05/05 10:41:45 AM,Bomet Mark Next to Bomet Stage,Bomet,-0.7808,35.3422,9,1
2015/05/08 1:39:34 PM,"Department of Agribusiness, Bomet County",Bomet,-0.7934,35.3395,5,3
2015/05/08 1:54:41 PM,Kapkwen Market,Bomet,-0.7867,35.3058,13,5
2015/05/08 2:01:07 PM,Kapkures Market,Bomet,-0.7868,35.3061,4,
2015/05/08 2:03:20 PM,Sigor Market,Bomet,-0.7869,35.3056,6,7
2015/05/08 3:19:36 PM,Silibwet Market,Bomet,-0.7332,35.3471,6,6
2015/05/09 12:03:04 PM,"Ndaraweta Market, near Silibwet Centre",Bomet,-0.7300,35.3459,10,1
2015/05/15 4:49:10 PM,Silibwet Market,Bomet,-0.7717,35.3414,6,7
2015/05/18 12:26:26 PM,Mulot Market,Bomet,-0.9379,35.4209,7,20
2015/05/19 12:40:27 PM,Kipreres Market Stalls,Bomet,-0.9356,35.4226,9,
2015/05/19 12:44:44 PM,Mulot Market B,Bomet,-0.9357,35.4227,8,
2015/05/19 1:49:07 PM,Mulot Market,Bomet,-0.9358,35.4224,7,10
2015/05/20 8:42:09 AM,Mulot longisa Market,Bomet,-0.9357,35.4202,13,
2015/05/20 10:25:27 AM,Mulot Cereal Market,Bomet,-0.9358,35.4204,3,20
2015/05/20 11:28:13 AM,Sunset Market,Bomet,-0.9352,35.4206,6,20
2015/05/20 11:34:55 AM,"Namelok Market Stalls, Mulot",Bomet,-0.9349,35.4205,5,
2015/05/20 12:06:34 PM,Mulot Vegetable and cereals,Bomet,-0.9358,35.4204,6,15
2015/05/20 12:07:53 PM,Tendwet Market,Bomet,-0.9368,35.4210,10,10
2015/05/20 12:25:54 PM,Mulot Market,Bomet,-0.9363,35.4208,4,15
2015/05/26 9:00:18 AM,Kapkwen Cattle Market,Bomet,-0.7863,35.3081,5,2
2015/05/26 9:07:59 AM,Kapkwen Market,Bomet,-0.7869,35.3028,4,2
2015/05/26 9:10:15 AM,Nyangores Market,Bomet,-0.7868,35.3037,5,7
2015/05/26 9:18:04 AM,Kapkwen Market,Bomet,-0.7867,35.3032,4,2
2015/05/26 9:23:26 AM,Kapkwen Market,Bomet,-0.7867,35.3031,5,5
2015/05/26 9:30:37 AM,Kapkwen Market,Bomet,-0.7869,35.3050,13,7
2015/05/26 9:31:35 AM,Kapkwen Market,Bomet,-0.7868,35.3050,6,3
2015/05/26 9:46:01 AM,Itembe Market,Bomet,-0.7870,35.3025,5,4
2015/05/26 12:57:35 PM,Chebole Market,Bomet,-0.7867,35.3035,6,15
2015/06/02 11:20:40 AM,Kapsimotwa,Bomet,-0.7867,35.3053,3,2
2015/06/02 11:29:04 AM,Kabewor Market Centre,Bomet,-0.7873,35.3039,12,2
2015/06/02 11:31:46 AM,Kapsimotwa Market,Bomet,-0.7866,35.3030,4,3
2015/06/02 12:39:57 PM,Muriot Market,Bomet,-0.7874,35.3010,8,17
2015/06/02 12:44:44 PM,Siongiroi Market,Bomet,-0.7866,35.3025,3,17
2015/06/02 12:46:57 PM,Kipsonoi Market,Bomet,-0.7868,35.3005,5,10
2015/06/02 12:57:22 PM,Igembe Market,Bomet,-0.7868,35.3043,4,17
2015/06/02 2:39:32 PM,Chebunyo Fresh Farm Produce Market,Bomet,-0.9662,35.1906,4,0
2015/06/03 9:37:50 AM,Chepsonoi,Bomet,-0.7866,35.3061,7,20
2015/06/04 10:14:37 AM,Chemagel Market,Bomet,-0.6886,35.1137,6,2
2015/06/04 10:16:25 AM,Sotik Market,Bomet,-0.6881,35.1137,7,17
2015/06/04 11:20:34 AM,Sotik Market Stalls,Bomet,-0.6881,35.1143,5,1
2015/06/04 11:23:34 AM,Proposed Sotik Cereals Market,Bomet,-0.6885,35.1122,8,
2015/06/04 11:24:17 AM,Sotik Market,Bomet,-0.6885,35.1121,8,
2015/06/04 11:26:38 AM,Chebose Market,Bomet,-0.6884,35.1122,9,15
2015/06/04 11:31:32 AM,Kaplong Market Centre,Bomet,-0.6883,35.1123,11,0
2015/06/04 11:37:01 AM,Sotik Market B Stalls,Bomet,-0.6883,35.1123,6,
2015/06/08 2:21:42 PM,Kapkelei,Bomet,-0.7938,35.1254,5,18
2015/06/08 2:32:07 PM,Kapkelei Market,Bomet,-0.7935,35.1256,5,5
2015/06/12 8:56:51 AM,"Sotik Kaplong joint Market 2, near Kobil",Bomet,-0.6891,35.1129,4,0
2015/03/23 3:35:47 PM,Bungoma county town market,Bungoma,0.5602,34.5601,9,0
2015/03/25 11:13:28 AM,Miyanga market,Bungoma,0.5652,34.3907,5,15
2015/04/21 2:14:42 PM,Chwele market,Bungoma,0.7362,34.5809,5,27
2015/05/29 8:12:02 AM,New Webuye Livestock Open Air Mkt,Bungoma,0.5989,34.7777,13,
2015/06/13 3:33:47 PM,Ndivisi Livestock Mkt,Bungoma,0.6010,34.7779,6,
2015/06/16 2:38:02 PM,Misikhu Crop Mkt,Bungoma,0.7156,34.7550,7,3
2015/03/25 1:54:37 PM,FISH MARKET.,Busia,0.4643,34.1005,9,2
2015/03/25 1:58:51 PM,POULTRY MARKET.,Busia,0.4640,34.1008,5,2
2015/03/25 2:13:35 PM,MUNICIPAL MARKET.,Busia,0.4645,34.1008,5,2
2015/03/28 3:07:59 PM,KASARANI HORTICULTURE MARKET.,Busia,0.4639,34.1003,5,2
2015/04/01 3:07:15 PM,ELUGULU MARKET.,Busia,0.3938,34.3039,4,35
2015/04/01 3:19:58 PM,ELUGULU MARKET.,Busia,0.3932,34.3040,4,35
2015/04/02 11:07:58 AM,BUTULA MARKET.,Busia,0.3417,34.3378,5,50
2015/04/02 3:02:57 PM,BUTULA MARKET.,Busia,0.3437,34.3453,5,50
2015/04/07 11:08:03 AM,BUTULA MARKET,Busia,0.3410,34.3374,5,35
2015/04/07 12:04:00 PM,OGALO MARKET.,Busia,0.3609,34.4008,4,50
2015/04/09 10:50:02 AM,NAMBALE MARKET.,Busia,0.4493,34.2553,5,30
2015/04/13 11:20:44 AM,BUYOFU MARKET.,Busia,0.4823,34.3863,11,303
2015/04/14 9:25:47 AM,NAMBALE MARKET ( POULTRY),Busia,0.4486,34.2512,5,35
2015/04/14 9:47:38 AM,SUGARCANE BUYING CENTRE.,Busia,0.4493,34.2707,7,2
2015/04/14 2:55:05 PM,AMUKURA MARKET.,Busia,0.5584,34.2681,7,30
2015/04/15 9:12:18 AM,KEMODO MARKET.,Busia,0.4680,34.1864,10,20
2015/04/15 12:10:47 PM,BUSIBWABO MARKET.,Busia,0.4108,34.2006,12,45
2015/04/15 3:09:53 PM,TANGAKONA MARKET.,Busia,0.4843,34.2194,7,20
2015/04/16 12:18:37 PM,LUPIDA MARKET.,Busia,0.5777,34.3497,4,40
2015/04/17 10:37:13 AM,LUKOLIS MARKET.,Busia,0.5803,34.2047,11,30
2015/04/17 12:17:47 PM,ASINGE MARKET.,Busia,0.5445,34.1746,5,35
2015/04/20 1:02:14 PM,FUNYULA MARKET.,Busia,0.2794,34.1181,5,15
2015/04/21 2:13:23 PM,GANGA MARKET.,Busia,0.1834,34.0782,4,30
2015/04/21 4:51:30 PM,BUKIRI MARKET.,Busia,0.2283,34.0876,14,25
2015/04/22 3:33:16 PM,NAMBOBOTO MARKET.,Busia,0.3041,34.0924,8,30
2015/04/23 9:42:17 AM,GANJALA MARKET.,Busia,0.3383,34.1373,5,27
2015/04/23 11:24:36 AM,MULWANDA MARKET.,Busia,0.3049,34.0597,6,35
2015/04/23 12:12:54 PM,MURAMBA MARKET.,Busia,0.2699,34.0574,11,40
2015/04/23 1:37:17 PM,MULUKHONI MARKET.,Busia,0.2996,34.0862,8,45
2015/04/24 12:32:41 PM,SIO PORT BEACH.,Busia,0.2237,34.0160,6,45
2015/04/24 1:30:24 PM,SIO PORT MARKET.,Busia,0.2236,34.0214,10,45
2015/04/24 3:34:07 PM,BUYUKHA BEACH.,Busia,0.1940,33.9999,13,50
2015/04/27 11:42:08 AM,BUDALANGI MARKET.,Busia,0.1361,34.0295,5,50
2015/04/28 10:50:47 AM,BULEMIA MARKET.,Busia,0.1144,34.0005,6,70
2015/04/28 2:17:47 PM,NAMBELENGE MARKET.,Busia,0.1593,34.0631,14,60
2015/04/29 10:20:52 AM,MULUKOBA BEACH.,Busia,0.1014,33.9742,5,75
2015/04/29 4:35:56 PM,PORT MARKET.,Busia,0.0965,33.9777,6,75
2015/04/30 1:08:38 PM,MARENGA BEACH .,Busia,0.0988,33.9675,6,75
2015/05/04 2:49:01 PM,MAU MAU,Busia,0.0711,33.9893,5,75
2015/05/05 9:27:10 AM,MABINJU BEACH.,Busia,0.0668,33.9921,14,78
2015/05/05 9:56:00 AM,NAMABUSI BEACH.,Busia,0.0619,33.9847,7,80
2015/05/05 11:19:08 AM,MUBWAYO MARKET.,Busia,0.0829,34.0459,9,80
2015/05/05 1:24:52 PM,BUSAGWA MARKET.,Busia,0.1061,34.0572,5,82
2015/06/15 12:01:47 PM,Mauko market.,Busia,0.4534,34.1086,7,56
2015/06/15 1:00:47 PM,Soko posta new market.,Busia,0.4594,34.1065,6,
2015/03/31 11:34:57 AM,BUMALA MARKET.,Busia,0.3037,34.2010,13,2
2015/05/11 3:02:35 PM,Chepkorio Market,Elgeyo Marakwet,0.3795,35.5415,7,40
2015/05/11 5:00:09 PM,Iten market.,Elgeyo Marakwet,0.6695,35.5091,7,
2015/05/12 3:02:17 PM,Iten market.,Elgeyo Marakwet,0.6699,35.5064,4,5
2015/05/13 9:50:38 AM,Kamwosor Market,Elgeyo Marakwet,0.1983,35.5696,4,50
2015/05/13 3:20:44 PM,Tambach market.,Elgeyo Marakwet,0.6696,35.5089,12,
2015/05/13 3:35:52 PM,Tambach Local market,Elgeyo Marakwet,0.6696,35.5090,6,10
2015/05/14 3:21:54 PM,Kapsowar Market,Elgeyo Marakwet,0.9775,35.5629,15,0
2015/05/15 4:32:55 PM,Cheptongei animal market.,Elgeyo Marakwet,0.9336,35.5144,15,35
2015/05/16 1:15:03 PM,Chembilat market,Elgeyo Marakwet,0.6706,35.5073,8,2
2015/05/19 10:33:02 AM,Kaptiei Market,Elgeyo Marakwet,0.6691,35.5068,14,1
2015/05/19 11:11:24 AM,Kipsoen Market,Elgeyo Marakwet,0.6180,35.4895,13,5
2015/05/19 3:56:02 PM,Kapchorwa Market,Elgeyo Marakwet,0.1877,35.5341,18,38
2015/05/20 12:04:44 PM,Kaptarakwa Market,Elgeyo Marakwet,0.4644,35.5410,7,0
2015/05/21 9:48:27 AM,Flax Market,Elgeyo Marakwet,0.3844,35.4812,5,
2015/05/21 5:24:33 PM,Cheptebo Market,Elgeyo Marakwet,0.6701,35.5101,7,33
2015/05/26 4:03:57 PM,Kapyego Livestock Market,Elgeyo Marakwet,1.1458,35.4777,8,
2015/05/26 4:04:44 PM,Kapyego open market,Elgeyo Marakwet,1.1459,35.4781,7,
2015/05/26 4:57:30 PM,Sambirir Livestock Market,Elgeyo Marakwet,1.1137,35.5100,8,
2015/05/27 9:45:07 AM,Kapcherop Open Air Market,Elgeyo Marakwet,0.9778,35.5629,16,1
2015/05/27 11:12:11 AM,Lelan Market,Elgeyo Marakwet,0.9878,35.4620,7,0
2015/05/27 11:29:11 AM,Kaptich Sheep  Market,Elgeyo Marakwet,1.0293,35.4547,9,0
2015/05/27 12:41:53 PM,Lelan Market Lower,Elgeyo Marakwet,1.0386,35.3218,5,0
2015/05/27 12:42:32 PM,Kapcherop Shopping  center,Elgeyo Marakwet,1.0383,35.3223,12,
2015/05/27 12:46:16 PM,Sengwer Maim Market,Elgeyo Marakwet,1.0385,35.3233,6,
2015/05/27 12:55:21 PM,Kapcherop Livestock Market,Elgeyo Marakwet,1.0412,35.3251,8,
2015/05/27 1:20:15 PM,open air market,Elgeyo Marakwet,1.0388,35.3234,14,
2015/05/27 1:21:42 PM,Lelan Tea Collection Centre,Elgeyo Marakwet,1.0419,35.3247,9,2
2015/05/27 5:56:12 PM,Kapcherop market.,Elgeyo Marakwet,1.0378,35.3234,14,0
2015/05/28 9:57:48 AM,Lelan Market,Elgeyo Marakwet,1.0378,35.3234,8,1
2015/05/28 10:18:13 AM,Kaptich open air market.,Elgeyo Marakwet,0.6698,35.5067,5,48
2015/05/28 1:50:05 PM,Chesongoch Market,Elgeyo Marakwet,0.6704,35.5080,21,50
2015/05/28 4:08:21 PM,Kuserwo Livestock Market,Elgeyo Marakwet,0.6462,35.3184,8,
2015/05/28 4:40:25 PM,Kuserwo Market,Elgeyo Marakwet,0.6255,35.3122,16,
2015/05/29 12:07:11 PM,Mouben Livestock Market,Elgeyo Marakwet,0.6476,35.3246,8,
2015/04/27 4:39:58 PM,Siakago Local Market,Embu,-0.5766,37.6402,6,1
2015/04/27 4:55:12 PM,Runyenjes Market,Embu,-0.4237,37.5696,9,1
2015/04/28 8:34:34 AM,Ngurubani Market,Embu,-0.6775,37.3549,4,1
2015/04/28 12:03:47 PM,Muchonoke Ooen Air Market,Embu,-0.6023,37.5967,9,0
2015/05/04 11:06:49 AM,Mwea Hyper Market,Embu,-0.6837,37.3565,6,0
2015/05/04 4:21:37 PM,Embu Market,Embu,-0.5382,37.4547,5,1
2015/05/05 9:41:13 AM,Mtunduri Open Market,Embu,-0.4758,37.4646,5,0
2015/05/05 9:49:53 AM,Kiritile Market,Embu,-0.6896,37.6467,14,1
2015/05/05 1:51:42 PM,Manyatta,Embu,-0.4314,37.4786,5,0
2015/05/06 8:55:00 AM,Kimbimbi Market,Embu,-0.6204,37.3658,6,2
2015/05/06 9:58:58 AM,Meka Market,Embu,-0.6603,37.5812,9,1
2015/05/06 11:39:41 AM,Muraru Market,Embu,-0.6313,37.5448,10,1
2015/05/06 12:11:43 PM,Kianjokoma,Embu,-0.3995,37.5039,11,0
2015/05/07 12:04:27 PM,Ishiara,Embu,-0.4533,37.7894,6,0
2015/05/07 3:56:36 PM,Mutithi Market,Embu,-0.7257,37.3219,15,1
2015/05/07 4:03:28 PM,Kanyua Bora,Embu,-0.4649,37.7218,6,0
2015/05/08 8:35:14 AM,V.I Market,Embu,-0.7507,37.3170,10,3
2015/05/08 10:33:08 AM,Kivwe Market,Embu,-0.4763,37.4975,6,1
2015/05/08 10:45:45 AM,Ena,Embu,-0.4747,37.5520,5,0
2015/05/08 10:50:26 AM,Karurumo Market,Embu,-0.4697,37.6534,14,0
2015/05/08 12:28:00 PM,Thiba Market,Embu,-0.6868,37.3458,13,3
2015/05/08 4:09:45 PM,Mbuvuri,Embu,-0.3889,37.4636,10,
2015/05/09 8:17:59 AM,Makutano Livestock Market,Embu,-0.7591,37.2801,4,1
2015/05/09 8:27:34 AM,Makutano Crop Market,Embu,-0.7568,37.2795,5,1
2015/05/09 10:36:13 AM,Kariari Open Air Market,Embu,-0.3998,37.4759,7,5
2015/05/11 8:15:06 AM,Makutano Banana Market,Embu,-0.7555,37.2785,11,0
2015/05/11 9:16:24 AM,Kathangari Market,Embu,-0.4116,37.4507,4,1
2015/05/11 11:37:15 AM,Muthigi Market,Embu,-0.4100,37.4487,10,1
2015/05/11 11:44:41 AM,Togonye Market,Embu,-0.5764,37.4309,9,0
2015/05/11 12:41:12 PM,Gathageri Open Air Market,Embu,-0.3896,37.5989,6,0
2015/05/11 12:48:39 PM,Kevote,Embu,-0.4393,37.5300,6,
2015/05/11 3:11:50 PM,Gathoge Openair Market,Embu,-0.5381,37.4304,12,0
2015/05/12 10:46:29 AM,Karingari,Embu,-0.4694,37.5063,5,2
2015/05/12 11:04:39 AM,Kibugu Horticultural Market,Embu,-0.4426,37.4356,7,
2015/05/12 5:09:06 PM,Kithimu,Embu,-0.5107,37.5191,14,
2015/05/13 9:19:16 AM,Karurina Market,Embu,-0.5177,37.4805,11,1
2015/05/13 12:29:58 PM,Mururi Market,Embu,-0.5557,37.3798,13,5
2015/05/13 4:24:24 PM,Bonanza Market,Embu,-0.5515,37.4503,15,1
2015/05/13 4:38:30 PM,Riandu Open Air Market,Embu,-0.5253,37.5819,5,10
2015/05/13 4:47:49 PM,Majimbo Market,Embu,-0.5444,37.4696,12,1
2015/05/14 10:25:50 AM,Kimangaro Market,Embu,-0.5451,37.5286,7,1
2015/05/14 11:55:33 AM,Karaba Market,Embu,-0.7685,37.3670,10,0
2015/05/15 5:14:36 PM,Kimbimbi New Market,Embu,-0.6268,37.3636,8,
2015/05/16 10:07:34 AM,Gategi Market,Embu,-0.7500,37.4256,6,8
2015/05/16 10:27:04 AM,Gategi Livestock Market,Embu,-0.7487,37.4247,7,0
2015/05/16 12:28:52 PM,Gatweri Market,Embu,-0.7499,37.4060,14,
2015/05/16 1:08:07 PM,Old Gatweri Market,Embu,-0.7482,37.4052,13,0
2015/05/18 3:30:23 PM,Kivaa Market,Embu,-0.8538,37.6950,5,0
2015/05/18 4:49:43 PM,Kivaa Livestock Market,Embu,-0.8552,37.6971,5,1
2015/05/19 10:01:52 AM,Makima Market,Embu,-0.7871,37.5857,11,0
2015/05/19 10:06:09 AM,Makima Livestock Market,Embu,-0.7867,37.5863,12,0
2015/05/20 3:13:37 PM,Kiambere Kiminda Market,Embu,-0.7053,37.7828,5,0
2015/05/22 9:20:09 AM,Kiarugare Market,Embu,-0.6148,37.3489,12,0
2015/05/23 3:12:03 PM,Muthatari Market,Embu,-0.5419,37.4677,7,1
2015/05/26 9:43:58 AM,Kasarani Market,Embu,-0.6801,37.3439,5,3
2015/05/27 8:45:48 AM,Makutano Open Air Market,Embu,-0.7552,37.2778,12,0
2015/05/27 10:14:01 AM,Thingiine Open Air Market,Embu,-0.8273,37.3763,13,0
2015/05/27 10:53:15 AM,Wangu Market,Embu,-0.8041,37.3716,6,0
2015/05/27 10:54:27 AM,Wango Livestock Market,Embu,-0.8041,37.3716,6,
2015/05/04 7:44:13 AM,"Homabay Central,Sofia Market",Homa Bay,-0.5259,34.4549,5,1
2015/05/06 8:21:11 AM,Homabay Beach Market,Homa Bay,-0.5231,34.4549,4,2
2015/05/06 6:09:11 PM,Arujo,Homa Bay,-0.5287,34.4561,5,10
2015/05/06 6:10:44 PM,Nyalkinyi Market,Homa Bay,-0.5283,34.4561,5,2
2015/05/06 6:14:55 PM,Rabuor Market,Homa Bay,-0.5274,34.4551,4,4
2015/05/07 8:43:15 AM,Rodi Kopany,Homa Bay,-0.6261,34.5008,12,1
2015/05/07 8:46:17 AM,Arujo Rodi Market,Homa Bay,-0.6263,34.5011,9,1
2015/05/07 6:52:18 PM,Sokomjinga Animal Market,Homa Bay,-0.5266,34.4540,15,1
2015/05/08 9:47:26 AM,Koginga,Homa Bay,-0.5243,34.4521,7,3
2015/05/08 1:24:17 PM,Marindi,Homa Bay,-0.6506,34.5219,8,6
2015/05/11 10:18:28 AM,Kendu Bay,Homa Bay,-0.3685,34.6509,5,1
2015/05/11 11:38:43 AM,Ochot Odong Market Kendubay,Homa Bay,-0.3686,34.6505,6,1
2015/05/11 12:53:13 PM,Konyango,Homa Bay,-0.3609,34.6509,5,2
2015/05/11 3:03:53 PM,Pala Market,Homa Bay,-0.3569,34.5466,15,10
2015/05/11 3:14:44 PM,Makaka,Homa Bay,-0.3748,34.6771,5,1
2015/05/12 10:09:13 AM,Apida,Homa Bay,-0.3583,34.7120,12,8
2015/05/12 10:30:49 AM,Apida Beach Market Center,Homa Bay,-0.3531,34.7141,8,1
2015/05/13 9:59:23 AM,"Miriu,Nyakwere",Homa Bay,-0.3486,34.7884,11,30
2015/05/13 11:37:40 AM,Miriu,Homa Bay,-0.3477,34.7893,5,30
2015/05/13 1:27:23 PM,Chuowe,Homa Bay,-0.3211,34.7700,9,25
2015/05/14 12:08:17 PM,Rakwaro,Homa Bay,-0.3582,34.7482,4,30
2015/05/14 12:15:06 PM,Kokwaro,Homa Bay,-0.3577,34.7481,6,25
2015/05/15 10:01:16 AM,Olare Market,Homa Bay,-0.4904,34.5336,7,1
2015/05/15 10:03:21 AM,Nyangweso Market,Homa Bay,-0.4749,34.5475,14,19
2015/05/15 10:13:15 AM,Nyangweso Market,Homa Bay,-0.4740,34.5473,11,19
2015/05/15 11:36:22 AM,Omoya,Homa Bay,-0.5342,34.5422,7,20
2015/05/15 11:45:48 AM,Nyagora Market,Homa Bay,-0.5341,34.5422,13,1
2015/05/17 1:51:40 PM,Mugumo Market,Homa Bay,-0.6035,34.6859,4,4
2015/05/19 9:40:32 AM,Oyugis Main Market,Homa Bay,-0.5109,34.7353,4,0
2015/05/19 1:52:31 PM,Onanda,Homa Bay,-0.5097,34.7299,5,2
2015/05/20 9:20:54 AM,Nyalenda Market,Homa Bay,-0.4646,34.7336,13,10
2015/05/20 10:19:22 AM,Riat,Homa Bay,-0.4436,34.7250,4,30
2015/05/20 1:48:49 PM,Kiwiro Market,Homa Bay,-0.4667,34.7023,8,1
2015/05/20 4:13:47 PM,Oyugis Fish Monger Market,Homa Bay,-0.5109,34.7345,18,0
2015/05/21 9:10:01 AM,Mika Market Dudi,Homa Bay,-0.4881,34.8098,8,1
2015/05/21 12:57:00 PM,Ringa Market,Homa Bay,-0.4714,34.8536,16,9
2015/05/22 10:05:44 AM,Chabera,Homa Bay,-0.4204,35.0064,14,40
2015/05/22 10:19:25 AM,Chabera Market,Homa Bay,-0.4201,35.0069,4,1
2015/05/22 11:44:41 AM,Anyona Market Otoro,Homa Bay,-0.4374,34.9545,6,1
2015/05/22 12:45:01 PM,Nyapalo,Homa Bay,-0.4452,34.9357,6,30
2015/05/22 1:21:29 PM,Misambi Market,Homa Bay,-0.4438,34.9132,9,1
2015/05/22 3:30:35 PM,Ramba Open Air Market,Homa Bay,-0.4135,34.8526,12,30
2015/05/23 6:19:43 PM,"Ndiwa Market,Economic Stimulus Programme",Homa Bay,-0.7287,34.3684,6,
2015/05/25 8:17:17 AM,Ndiwa,Homa Bay,-0.7308,34.3675,13,1
2015/05/25 8:29:19 AM,Ndhiwa Market,Homa Bay,-0.7306,34.3657,12,1
2015/05/25 10:13:56 AM,Ndhiwa Market,Homa Bay,-0.7314,34.3669,5,0
2015/05/25 12:07:42 PM,Mirogi Market,Homa Bay,-0.7092,34.3969,14,1
2015/05/25 1:38:12 PM,Mirogi,Homa Bay,-0.7071,34.3980,5,15
2015/05/25 1:39:54 PM,Ratanga Open Air Market,Homa Bay,-0.7534,34.2894,3,10
2015/05/25 2:25:59 PM,Kobodo,Homa Bay,-0.6709,34.4166,4,25
2015/05/26 11:48:04 AM,Riat Market,Homa Bay,-0.8259,34.3878,10,1
2015/05/26 1:22:45 PM,Pala Market,Homa Bay,-0.8058,34.4427,5,30
2015/05/26 1:25:59 PM,Rabeth Market,Homa Bay,-0.7625,34.3547,4,1
2015/05/26 3:47:16 PM,Runga Adek Centre,Homa Bay,-0.7508,34.4180,4,10
2015/05/27 12:01:35 PM,Mbita Retail Market,Homa Bay,-0.4211,34.2073,4,
2015/05/27 12:39:41 PM,Mbita Market,Homa Bay,-0.4200,34.2072,15,1
2015/05/28 10:10:56 AM,Mbita Janction Open AirMarket,Homa Bay,-0.4330,34.2095,4,5
2015/05/28 11:25:17 AM,Gembe,Homa Bay,-0.4348,34.2074,7,2
2015/05/28 12:05:39 PM,Milimani,Homa Bay,-0.4430,34.2038,13,5
2015/06/02 9:11:42 AM,Rusinga Market,Homa Bay,-0.4147,34.2001,14,
2015/06/02 10:50:01 AM,Tabla Beach,Homa Bay,-0.4751,34.1729,4,15
2015/06/02 11:09:49 AM,Sienga,Homa Bay,-0.4348,34.1576,7,15
2015/06/02 11:55:34 AM,Luore Market,Homa Bay,-0.4245,34.1452,13,20
2015/06/02 12:44:40 PM,Kolunga,Homa Bay,-0.4272,34.1374,15,30
2015/06/02 2:50:45 PM,Litare Market,Homa Bay,-0.4131,34.1306,28,1
2015/06/02 3:03:23 PM,Opondo Fish Market,Homa Bay,-0.4130,34.1302,5,1
2015/06/03 10:14:27 AM,Ngodhe Market,Homa Bay,-0.3895,34.1951,5,8
2015/06/03 1:13:33 PM,Kiumba Beach,Homa Bay,-0.3763,34.1706,4,1
2015/06/03 2:57:45 PM,Kaswanga,Homa Bay,-0.3963,34.1624,5,30
2015/06/03 3:33:55 PM,Kamsama Open Air Market,Homa Bay,-0.5134,34.3175,9,21
2015/06/04 10:04:29 AM,Koyani,Homa Bay,-0.5430,34.3403,8,20
2015/06/04 11:27:20 AM,Nyarwaya Market,Homa Bay,-0.4843,34.3162,5,35
2015/06/04 12:26:37 PM,Mirunda Open Air Market For Fish,Homa Bay,-0.4565,34.3217,6,40
2015/06/04 12:56:24 PM,Alare centre,Homa Bay,-0.4736,34.3375,5,30
2015/06/04 12:58:46 PM,Ogongo,Homa Bay,-0.5738,34.3711,5,40
2015/06/04 12:59:38 PM,Koyani Market,Homa Bay,-0.5745,34.3713,7,1
2015/06/04 1:20:28 PM,Alara Beach Open Air Market,Homa Bay,-0.4850,34.3362,6,45
2015/06/04 2:20:00 PM,Kitare Open Air Market,Homa Bay,-0.5052,34.3299,8,30
2015/06/05 10:17:33 AM,Kosota Market,Homa Bay,-0.5239,34.2587,7,15
2015/06/05 10:19:42 AM,Osodo Market,Homa Bay,-0.5238,34.2585,7,
2015/06/05 10:23:14 AM,kamreri,Homa Bay,-0.5242,34.2590,5,35
2015/06/05 10:55:57 AM,Nyabera Market,Homa Bay,-0.5514,34.2493,4,40
2015/06/05 11:40:22 AM,Nyatoto Open Air Market,Homa Bay,-0.5567,34.2741,4,15
2015/06/05 11:53:59 AM,Nyatota Market,Homa Bay,-0.5567,34.2745,12,
2015/06/05 11:57:35 AM,Jope Market kobanda,Homa Bay,-0.5611,34.3231,13,30
2015/06/05 11:58:12 AM,Obanda Market,Homa Bay,-0.5610,34.3235,13,1
2015/06/05 11:58:13 AM,Nyodendi Market,Homa Bay,-0.5568,34.2742,12,
2015/06/06 2:32:31 PM,Sindo A Market,Homa Bay,-0.5403,34.1678,4,1
2015/06/06 2:36:55 PM,Sindo,Homa Bay,-0.5408,34.1677,10,40
