date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/10/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,202.5,1.7426
15/10/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102,0.8778
15/10/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.043
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2644,22.7532
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,58.08,0.4998
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,9000,77.4504
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1333,11.4713
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,7703,66.2889
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,78.85,0.6785
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.3028
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.38,0.4336
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,230,1.9793
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,11700,100.6855
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,106.47,0.9162
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,9000,77.4504
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,10800,92.9405
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,8715,74.9978
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,9338,80.3591
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,6300,54.2153
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,9.58,0.0825
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,886,7.6246
15/10/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3806,32.7529
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,57.19,0.4921
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,77.31,0.6653
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,64.71,0.5568
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,508.33,4.3745
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.29,0.4328
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,65,0.5594
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100.59,0.8656
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,229.33,1.9736
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,104.38,0.8982
15/10/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.3873
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.88,0.4464
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.6884
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,52.5,0.4518
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.7211
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0327
15/10/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.043
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3353,28.8546
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8100,69.7053
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1150,9.8964
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6500,55.9364
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,8298,71.4092
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,11250,96.813
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8550,73.5779
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2016,17.3489
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1500,12.9084
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,715,6.153
15/10/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,4000,34.4224
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.3873
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,51.25,0.441
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,73.33,0.6311
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,550,4.7331
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,60,0.5163
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,230,1.9793
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,118.33,1.0183
15/10/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.043
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.3873
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.6024
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,550,4.7331
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,230,1.9793
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0327
15/10/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.043
15/10/2021,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,32.23,0.2774
15/10/2021,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,64.79,0.5576
15/10/2021,Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1850,15.9204
15/10/2021,Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2506,21.5656
15/10/2021,Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,504,4.3372
15/10/2021,Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,6178,53.1654
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,KG,aggregate,Retail,KES,57.19,0.4921
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.45,0.5461
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,45.7,0.3932
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,73.25,0.6304
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4303
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9.86,0.0849
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,97.45,0.8386
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,219.36,1.8878
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100.01,0.8607
15/10/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0861
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.6024
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,5040,43.3722
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6024
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,80,0.6884
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1000,8.6056
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5750,49.4822
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,6750,58.0878
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,71.67,0.6167
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,30,0.2582
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.8606
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Cooking fat,KG,aggregate,Retail,KES,200,1.7211
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.7211
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0327
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7320,62.993
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8269,71.1597
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,5355,46.083
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0861
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1681,14.466
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780,6.7124
15/10/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3146,27.0732
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,50.36,0.4334
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,65.36,0.5625
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,42.97,0.3698
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.6884
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,570,4.9052
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4733
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.09,0.0868
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,aggregate,Retail,KES,99.82,0.859
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,227.38,1.9568
15/10/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,91.18,0.7846
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4303
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60.56,0.5212
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.57,0.4438
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,550,4.7331
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,550,4.7331
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,579.41,4.9862
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Sugar,KG,aggregate,Retail,KES,98.39,0.8467
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,205.89,1.7718
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,98.37,0.8465
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0861
15/10/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3960,34.0782
15/10/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,9000,77.4504
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700,23.2351
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,7200,61.9603
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5000,43.028
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,8100,69.7053
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,8269,71.1597
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,10800,92.9405
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,69.7053
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4410,37.9507
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1500,12.9084
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,650,5.5936
15/10/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3200,27.5379
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8831,75.996
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1375,11.8327
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6217,53.501
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500,38.7252
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4500,38.7252
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,5598,48.1741
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6019,51.7971
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,12270,105.5907
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7088,60.9965
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,5400,46.4702
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,69.7053
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2843,24.4657
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,462,3.9758
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,772,6.6435
15/10/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3899,33.5532
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4303
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6024
